Id,SalePrice
1622,145285.46
1623,246944.04
1624,227085.18
1625,109276.94
1626,163043.27
1627,176429.83
1628,273933.49
1629,182500.74
1630,351452.91
1631,209632.53
1632,223004.62
1633,164622.51
1634,194237.35
1635,194143.86
1636,158283.51
1637,207205.39
1638,189745.87
1639,175335.16
1640,270039.32
1641,176782.74
1642,247432.48
1643,215474.43
1644,212161.34
1645,199561.03
1646,155083.3
1647,158419.52
1648,144637.17
1649,128281.47
1650,99505.47
1651,110937.2
1652,98697.63
1653,98367.46
1654,156059.61
1655,141882.46
1656,142341.64
1657,151784.91
1658,154625.54
1659,111008.94
1660,152998.85
1661,456002.03
1662,409840.26
1663,385790.58
1664,486137.09
1665,332595.1
1666,293316.31
1667,354656.95
1668,364567.88
1669,318400.69
1670,373658.82
1671,242230.72
1672,441307.19
1673,285211.51
1674,241401.36
1675,178428.84
1676,183774.22
1677,200552.24
1678,425457.4
1679,380037.12
1680,342873.65
1681,258059.49
1682,289171.87
1683,161175.2
1684,179414.32
1685,180568.49
1686,175301.28
1687,172413.11
1688,191402.23
1689,203598.0
1690,202358.96
1691,182675.9
1692,276666.31
1693,174941.15
1694,179603.42
1695,162153.39
1696,269013.51
1697,162495.55
1698,341668.11
1699,329565.69
1700,242127.28
1701,269636.13
1702,228707.87
1703,229793.73
1704,278603.77
1705,234319.86
1706,432555.48
1707,220121.52
1708,183435.29
1709,258558.23
1710,216860.46
1711,251125.67
1712,235498.43
1713,271616.39
1714,227031.33
1715,208000.36
1716,184061.5
1717,184551.68
1718,134825.94
1719,212466.79
1720,237865.59
1721,171442.36
1722,134233.25
1723,164795.12
1724,220656.77
1725,242865.1
1726,200074.09
1727,164773.55
1728,192042.3
1729,157540.49
1730,160783.86
1731,129982.85
1732,130431.73
1733,122594.15
1734,122193.5
1735,140512.49
1736,109436.47
1737,318828.08
1738,190577.17
1739,317372.86
1740,206784.16
1741,180400.4
1742,174719.36
1743,174877.16
1744,284597.94
1745,245900.29
1746,189658.36
1747,217662.17
1748,226480.34
1749,166468.88
1750,123836.94
1751,233324.61
1752,120027.68
1753,153409.6
1754,193717.28
1755,177855.4
1756,117044.44
1757,120417.34
1758,153199.59
1759,169744.94
1760,162160.91
1761,148633.45
1762,187132.65
1763,177083.95
1764,132542.59
1765,162707.21
1766,173883.39
1767,185067.95
1768,145006.24
1769,169323.56
1770,132545.6
1771,135641.6
1772,136233.54
1773,147128.72
1774,138099.76
1775,128174.07
1776,131680.28
1777,111603.53
1778,145092.7
1779,129443.19
1780,164592.23
1781,138412.28
1782,94310.53
1783,128046.37
1784,107115.06
1785,128979.34
1786,157273.68
1787,148448.58
1788,62527.23
1789,102001.11
1790,83195.63
1791,171367.68
1792,134620.8
1793,118850.84
1794,149284.26
1795,130932.74
1796,126803.55
1797,103407.69
1798,127008.82
1799,91011.49
1800,134350.97
1801,111702.14
1802,111871.36
1803,151029.61
1804,139117.65
1805,140481.33
1806,99006.13
1807,122625.33
1808,115531.72
1809,110923.67
1810,145450.02
1811,81409.82
1812,97571.16
1813,117035.78
1814,94574.87
1815,72972.88
1816,109843.94
1817,130745.89
1818,170112.56
1819,126819.75
1820,70059.0
1821,89699.24
1822,144988.75
1823,63504.83
1824,125957.72
1825,127039.56
1826,112860.53
1827,99416.84
1828,127672.77
1829,130871.61
1830,138302.55
1831,158876.92
1832,105032.18
1833,126464.53
1834,114414.67
1835,125455.77
1836,124092.44
1837,84716.36
1838,114831.98
1839,86035.73
1840,153734.44
1841,131258.52
1842,103791.27
1843,141433.26
1844,150392.41
1845,152513.61
1846,169766.26
1847,179840.11
1848,68195.29
1849,111003.38
1850,119107.72
1851,157844.8
1852,135373.21
1853,152798.95
1854,180110.56
1855,164293.71
1856,224866.06
1857,183008.09
1858,146424.88
1859,123957.47
1860,143768.42
1861,123957.47
1862,273048.53
1863,270310.66
1864,270310.66
1865,330133.48
1866,365938.84
1867,234960.63
1868,299570.13
1869,193721.53
1870,208602.4
1871,274968.01
1872,185628.58
1873,230784.72
1874,147947.55
1875,208526.21
1876,190773.74
1877,209996.72
1878,227007.58
1879,126857.28
1880,123689.85
1881,248131.97
1882,247297.54
1883,196429.67
1884,207190.32
1885,225945.19
1886,284575.04
1887,188483.19
1888,244594.24
1889,156640.45
1890,127428.86
1891,138325.49
1892,99640.47
1893,135352.28
1894,121351.39
1895,160273.26
1896,128516.8
1897,107922.8
1898,119808.13
1899,142375.23
1900,132925.15
1901,168082.64
1902,148655.49
1903,178591.17
1904,147618.24
1905,202965.88
1906,150100.99
1907,199767.82
1908,117594.83
1909,139438.97
1910,124718.43
1911,195290.89
1912,280791.02
1913,158223.6
1914,61829.95
1915,306590.52
1916,84466.55
1917,266125.31
1918,133248.92
1919,166294.98
1920,173812.6
1921,414185.13
1922,347753.94
1923,223491.93
1924,241907.64
1925,212637.87
1926,406168.98
1927,128417.94
1928,159531.84
1929,118535.84
1930,152746.76
1931,146834.18
1932,153411.22
1933,182888.54
1934,178347.05
1935,167840.11
1936,188323.7
1937,191777.26
1938,185788.84
1939,267649.02
1940,176361.2
1941,171651.32
1942,190208.68
1943,202788.69
1944,333747.06
1945,371214.1
1946,166493.54
1947,319172.05
1948,179099.93
1949,272923.09
1950,184082.1
1951,253188.25
1952,188692.77
1953,169178.47
1954,211088.63
1955,109551.51
1956,276149.04
1957,155907.23
1958,291948.89
1959,129568.04
1960,110439.4
1961,124541.16
1962,97063.25
1963,103483.38
1964,109830.75
1965,137613.02
1966,128951.06
1967,292464.27
1968,396228.29
1969,388832.64
1970,411740.59
1971,402968.44
1972,353486.94
1973,278637.27
1974,330586.62
1975,466085.83
1976,266607.7
1977,327924.7
1978,362980.12
1979,351585.4
1980,196416.33
1981,374197.76
1982,194144.17
1983,186185.56
1984,172152.96
1985,222574.05
1986,213179.85
1987,179157.18
1988,177721.63
1989,196893.93
1990,221031.2
1991,212013.48
1992,222125.75
1993,173939.97
1994,248293.01
1995,183758.15
1996,248893.29
1997,328217.52
1998,317061.38
1999,262068.02
2000,296938.24
2001,277260.18
2002,234972.48
2003,248186.82
2004,279286.21
2005,210738.14
2006,206064.52
2007,240783.83
2008,213740.9
2009,202962.46
2010,199219.26
2011,155730.29
2012,180967.54
2013,191223.44
2014,197720.66
2015,211445.23
2016,197122.94
2017,210359.97
2018,139989.93
2019,140100.21
2020,95425.02
2021,106292.6
2022,178063.16
2023,156852.89
2024,289820.18
2025,350141.49
2026,175862.46
2027,159211.79
2028,140639.47
2029,163600.33
2030,264493.45
2031,216962.69
2032,263287.4
2033,254755.76
2034,154385.02
2035,206516.41
2036,190493.25
2037,194806.78
2038,296038.24
2039,208086.44
2040,320201.54
2041,258430.45
2042,207167.05
2043,172994.42
2044,197043.74
2045,198586.62
2046,139052.39
2047,139859.57
2048,131684.52
2049,132690.41
2050,173019.85
2051,117559.24
2052,129671.9
2053,152068.81
2054,90026.34
2055,147643.83
2056,147830.0
2057,123690.94
2058,215027.21
2059,156500.43
2060,160765.53
2061,177316.85
2062,134445.57
2063,123942.16
2064,145247.79
2065,124676.35
2066,162506.47
2067,161671.96
2068,139651.95
2069,92111.05
2070,110289.91
2071,93510.24
2072,140338.56
2073,144260.5
2074,170391.25
2075,146982.12
2076,119797.51
2077,156601.12
2078,128959.31
2079,121113.59
2080,114054.13
2081,119098.63
2082,127643.99
2083,152705.2
2084,105309.46
2085,128631.58
2086,114373.99
2087,113633.86
2088,82398.12
2089,88258.23
2090,131394.12
2091,103576.92
2092,122845.68
2093,123396.68
2094,117967.75
2095,129766.37
2096,82469.01
2097,104343.08
2098,157715.09
2099,56479.98
2100,102933.97
2101,114744.25
2102,124351.56
2103,105328.17
2104,133726.29
2105,126660.52
2106,76812.35
2107,211707.59
2108,112945.24
2109,108604.03
2110,140171.06
2111,132091.5
2112,155162.75
2113,119339.65
2114,107031.77
2115,157335.93
2116,107149.2
2117,135975.86
2118,116083.12
2119,88447.89
2120,120661.82
2121,99747.91
2122,106963.63
2123,91786.93
2124,187407.23
2125,141745.4
2126,157020.58
2127,174627.87
2128,132748.76
2129,106921.89
2130,130300.23
2131,141325.12
2132,104380.24
2133,118963.8
2134,120572.97
2135,99850.24
2136,69610.24
2137,114527.41
2138,134929.92
2139,147397.81
2140,130647.6
2141,148735.54
2142,138674.03
2143,157394.12
2144,124602.35
2145,142300.98
2146,148309.82
2147,162816.49
2148,130408.4
2149,136233.12
2150,210166.77
2151,113053.94
2152,157942.32
2153,159358.68
2154,104516.13
2155,132638.97
2156,284774.48
2157,234875.04
2158,244364.4
2159,235500.0
2160,176802.68
2161,248629.94
2162,364058.44
2163,382128.27
2164,249728.71
2165,189099.78
2166,145614.19
2167,216150.41
2168,196436.56
2169,208289.46
2170,227728.83
2171,139274.46
2172,139553.77
2173,170304.44
2174,229084.0
2175,283638.17
2176,284311.57
2177,248306.59
2178,200060.74
2179,139181.01
2180,188358.78
2181,207001.52
2182,224492.05
2183,195130.07
2184,114240.34
2185,128620.64
2186,135558.93
2187,153634.48
2188,150744.32
2189,346167.92
2190,83930.59
2191,87611.82
2192,83402.34
2193,115873.56
2194,110386.51
2195,105969.32
2196,110911.4
2197,103525.3
2198,161887.33
2199,144215.59
2200,135914.72
2201,139486.78
2202,190802.06
2203,151697.48
2204,195819.34
2205,124467.88
2206,121942.5
2207,175661.36
2208,226505.03
2209,197847.93
2210,127920.6
2211,103458.06
2212,110889.12
2213,99470.23
2214,146464.93
2215,111780.12
2216,156506.31
2217,75012.6
2218,73903.74
2219,72755.28
2220,82780.97
2221,308904.53
2222,264116.91
2223,318853.03
2224,205380.69
2225,133389.05
2226,191788.75
2227,214779.31
2228,273712.87
2229,241699.93
2230,149122.92
2231,229402.03
2232,184633.92
2233,160209.82
2234,235276.17
2235,238456.34
2236,240146.28
2237,300352.45
2238,174285.34
2239,110438.48
2240,173235.9
2241,174002.0
2242,117035.95
2243,107169.1
2244,101776.79
2245,106981.47
2246,133203.86
2247,103323.67
2248,126985.77
2249,130413.24
2250,138571.07
2251,157787.52
2252,158086.74
2253,144295.55
2254,172882.27
2255,176640.94
2256,202014.52
2257,208146.68
2258,175307.52
2259,175384.51
2260,152664.58
2261,188766.78
2262,197059.59
2263,343167.81
2264,425981.25
2265,169519.08
2266,301055.89
2267,335030.84
2268,400554.81
2269,161973.7
2270,189440.02
2271,216298.45
2272,205981.19
2273,172553.1
2274,181381.68
2275,164012.15
2276,192016.81
2277,181960.99
2278,142999.47
2279,140779.96
2280,100783.8
2281,168704.04
2282,195627.56
2283,102784.78
2284,116800.91
2285,128565.65
2286,117762.37
2287,383703.23
2288,294531.47
2289,343326.96
2290,429182.77
2291,331332.91
2292,423448.86
2293,478464.73
2294,408053.77
2295,444805.09
2296,247548.25
2297,339378.38
2298,345996.05
2299,378446.68
2300,324188.01
2301,301236.88
2302,253115.83
2303,223744.2
2304,245864.99
2305,179268.07
2306,171663.88
2307,188765.48
2308,225891.89
2309,297717.31
2310,210335.61
2311,173053.26
2312,176581.05
2313,175962.26
2314,191014.76
2315,184420.62
2316,192500.44
2317,187046.17
2318,190517.66
2319,190679.03
2320,182121.08
2321,230643.69
2322,169989.58
2323,182312.73
2324,169221.14
2325,220248.8
2326,155318.31
2327,206402.67
2328,231146.89
2329,187537.76
2330,171315.5
2331,337796.88
2332,374441.33
2333,299819.61
2334,255981.61
2335,264948.46
2336,296399.61
2337,188762.37
2338,242746.22
2339,216732.36
2340,401698.57
2341,210240.39
2342,222545.45
2343,227020.83
2344,230548.47
2345,234893.23
2346,205373.79
2347,195581.66
2348,220449.3
2349,174948.68
2350,324438.73
2351,261213.08
2352,243570.31
2353,269561.7
2354,125106.59
2355,142502.04
2356,160375.07
2357,200405.52
2358,203904.26
2359,152368.48
2360,117474.96
2361,141884.93
2362,270867.82
2363,152136.42
2364,160415.05
2365,198541.6
2366,185793.9
2367,229510.1
2368,209735.87
2369,213287.1
2370,162997.04
2371,169464.65
2372,183924.8
2373,260582.14
2374,291983.16
2375,232630.77
2376,287297.37
2377,334404.97
2378,144503.27
2379,206016.73
2380,138081.54
2381,150039.21
2382,193423.74
2383,202241.84
2384,245315.7
2385,152368.62
2386,138906.21
2387,140980.56
2388,98633.24
2389,143130.61
2390,154848.92
2391,144443.25
2392,116030.41
2393,162270.02
2394,147670.02
2395,197654.85
2396,146709.0
2397,209316.07
2398,125450.42
2399,56176.19
2400,65202.95
2401,105143.25
2402,135463.07
2403,133666.99
2404,157704.83
2405,165669.18
2406,130512.39
2407,124989.9
2408,144091.85
2409,136034.16
2410,160317.48
2411,117685.98
2412,159727.22
2413,136988.96
2414,136999.01
2415,133637.69
2416,127726.99
2417,128040.66
2418,118552.27
2419,129465.35
2420,133680.88
2421,149590.2
2422,121723.06
2423,116298.88
2424,133893.07
2425,223174.54
2426,140308.37
2427,137070.84
2428,166651.59
2429,108559.21
2430,128308.43
2431,135606.69
2432,146222.06
2433,141821.41
2434,140048.49
2435,145322.53
2436,120280.48
2437,111546.41
2438,132698.3
2439,115043.74
2440,112961.15
2441,88428.07
2442,92379.27
2443,125693.68
2444,115997.48
2445,88626.11
2446,135788.8
2447,154364.23
2448,132156.51
2449,108994.96
2450,144006.83
2451,104840.64
2452,206055.92
2453,88643.02
2454,128260.18
2455,128703.26
2456,140352.39
2457,122982.97
2458,129567.75
2459,108760.66
2460,127404.56
2461,124297.99
2462,137389.72
2463,119342.65
2464,171958.36
2465,134432.91
2466,133676.84
2467,131702.3
2468,99646.62
2469,102421.79
2470,169847.52
2471,192127.53
2472,163950.54
2473,111040.28
2474,83475.67
2475,230146.45
2476,114942.22
2477,134180.63
2478,177428.74
2479,115386.6
2480,147830.71
2481,144150.41
2482,133548.49
2483,122959.72
2484,124682.89
2485,125214.84
2486,158721.32
2487,218259.7
2488,152155.19
2489,139345.8
2490,158655.97
2491,87661.76
2492,188706.87
2493,144526.44
2494,167176.79
2495,85039.46
2496,220608.41
2497,133443.49
2498,117981.21
2499,96601.46
2500,132843.53
2501,139037.14
2502,137954.8
2503,65416.27
2504,208212.11
2505,230614.39
2506,263209.46
2507,329933.39
2508,265749.93
2509,238444.8
2510,213492.24
2511,177524.17
2512,210324.45
2513,229475.08
2514,214407.1
2515,143407.6
2516,169809.03
2517,143982.85
2518,149134.48
2519,226733.08
2520,211378.82
2521,195151.8
2522,219951.6
2523,130101.36
2524,140816.08
2525,132888.87
2526,142353.69
2527,135492.78
2528,125515.96
2529,140683.75
2530,105982.49
2531,243606.66
2532,231550.91
2533,192398.07
2534,222950.57
2535,278911.27
2536,260885.73
2537,199166.21
2538,187965.77
2539,193441.04
2540,176090.17
2541,184679.02
2542,182317.37
2543,123119.95
2544,123222.4
2545,133732.67
2546,135545.35
2547,137247.92
2548,150205.94
2549,150937.5
2550,163512.83
2551,141856.91
2552,128549.89
2553,91237.38
2554,96058.81
2555,123007.85
2556,103976.22
2557,105804.18
2558,149674.67
2559,140159.61
2560,135261.21
2561,131964.23
2562,113597.78
2563,140768.78
2564,164542.52
2565,135704.34
2566,158333.04
2567,110763.03
2568,208943.52
2569,204837.43
2570,125493.81
2571,167152.99
2572,148590.12
2573,229593.69
2574,267542.24
2575,123689.76
2576,116943.5
2577,162517.92
2578,78872.52
2579,87128.66
2580,110793.71
2581,86307.38
2582,97118.45
2583,254025.57
2584,161527.91
2585,176608.04
2586,199074.86
2587,189770.38
2588,134666.12
2589,146140.39
2590,222735.28
2591,207174.63
2592,218430.29
2593,248678.82
2594,168477.79
2595,191400.06
2596,289195.69
2597,203246.63
2598,271928.61
2599,332719.75
2600,137288.19
2601,162056.39
2602,87150.91
2603,101128.05
2604,83573.98
2605,86518.61
2606,158122.07
2607,196070.78
2608,220042.46
2609,166271.75
2610,106064.03
2611,135680.73
2612,146365.47
2613,140297.67
2614,133709.42
2615,156350.05
2616,137536.56
2617,187875.53
2618,187996.28
2619,202279.99
2620,184959.47
2621,179941.57
2622,184180.93
2623,233238.29
2624,313091.76
2625,320970.1
2626,174438.4
2627,162241.27
2628,422251.07
2629,463190.22
2630,339285.65
2631,454285.31
2632,411937.77
2633,282282.2
2634,353840.23
2635,163789.93
2636,189608.8
2637,181727.79
2638,260031.74
2639,157385.03
2640,134409.56
2641,105343.27
2642,212826.7
2643,106665.39
2644,126149.91
2645,100946.99
2646,99897.58
2647,102833.04
2648,140331.16
2649,144952.17
2650,124373.54
2651,146350.39
2652,413814.98
2653,243489.28
2654,261194.05
2655,364722.66
2656,312753.8
2657,357001.53
2658,322215.91
2659,299894.57
2660,368300.63
2661,314495.69
2662,359289.04
2663,265334.06
2664,285376.65
2665,339300.27
2666,303515.21
2667,174369.12
2668,191628.27
2669,185260.88
2670,275167.12
2671,193753.08
2672,194015.58
2673,210264.36
2674,197440.49
2675,179017.68
2676,202691.98
2677,185554.09
2678,276567.21
2679,255469.91
2680,287766.41
2681,404570.9
2682,355547.66
2683,492070.0
2684,306877.04
2685,342197.92
2686,254636.66
2687,314078.48
2688,204243.26
2689,193836.63
2690,403036.73
2691,185405.77
2692,153234.86
2693,186213.7
2694,137511.52
2695,190812.69
2696,192451.49
2697,184386.8
2698,207431.92
2699,176427.19
2700,173010.59
2701,165451.48
2702,129327.62
2703,127374.57
2704,144483.59
2705,123523.79
2706,120659.7
2707,127271.64
2708,133383.33
2709,98271.93
2710,125320.39
2711,319459.67
2712,380346.13
2713,169375.16
2714,153499.98
2715,171025.51
2716,142966.19
2717,178050.37
2718,202674.11
2719,167252.22
2720,156342.11
2721,140960.58
2722,141726.64
2723,145459.29
2724,133381.26
2725,135016.66
2726,147734.25
2727,177351.44
2728,165546.23
2729,144389.54
2730,136740.85
2731,124457.83
2732,126611.92
2733,172757.21
2734,179626.37
2735,137452.18
2736,158781.75
2737,116458.56
2738,130294.39
2739,168673.36
2740,127505.38
2741,156857.96
2742,159143.37
2743,152903.59
2744,158472.84
2745,129152.75
2746,142125.01
2747,143126.14
2748,118244.74
2749,128905.74
2750,139507.12
2751,131671.02
2752,196875.91
2753,131590.65
2754,286693.33
2755,119790.97
2756,84133.52
2757,74716.69
2758,73805.8
2759,156150.61
2760,135347.92
2761,140768.56
2762,146523.33
2763,188262.23
2764,146633.95
2765,234464.39
2766,131595.62
2767,94931.59
2768,112074.05
2769,140381.72
2770,128275.06
2771,104207.43
2772,107560.47
2773,182494.59
2774,149501.94
2775,114332.41
2776,132410.65
2777,147251.96
2778,97790.39
2779,110859.22
2780,85628.16
2781,89096.01
2782,105444.53
2783,93681.81
2784,125194.52
2785,137034.96
2786,76266.14
2787,118053.89
2788,87041.02
2789,186945.62
2790,87967.27
2791,121568.83
2792,58055.62
2793,172591.68
2794,104793.08
2795,118480.31
2796,110933.76
2797,185757.66
2798,93017.86
2799,98266.96
2800,83723.71
2801,110203.17
2802,146787.3
2803,151990.99
2804,167167.61
2805,109415.18
2806,100760.21
2807,162912.82
2808,148095.13
2809,127628.55
2810,125364.4
2811,174353.39
2812,145113.38
2813,158866.68
2814,154550.59
2815,104979.11
2816,215426.67
2817,146607.59
2818,130246.47
2819,183003.16
2820,130931.08
2821,119671.64
2822,183522.32
2823,383140.07
2824,197727.01
2825,157927.24
2826,129274.2
2827,137143.65
2828,232763.97
2829,186299.83
2830,245090.14
2831,182759.36
2832,244873.2
2833,291332.18
2834,216816.47
2835,225365.29
2836,208076.39
2837,144661.64
2838,154452.26
2839,185839.13
2840,212635.91
2841,208855.25
2842,231232.92
2843,138811.55
2844,131496.57
2845,110835.77
2846,206334.87
2847,197068.24
2848,198435.62
2849,208181.21
2850,271772.16
2851,238443.5
2852,225882.25
2853,255826.79
2854,140320.68
2855,187588.71
2856,212151.41
2857,195643.36
2858,197407.91
2859,130187.67
2860,118327.85
2861,133992.43
2862,188145.37
2863,133431.84
2864,246091.1
2865,143188.35
2866,145090.43
2867,101114.3
2868,104404.94
2869,123202.73
2870,126507.84
2871,82867.24
2872,68278.4
2873,98937.65
2874,147644.17
2875,113503.3
2876,167751.62
2877,132647.58
2878,161455.59
2879,131533.43
2880,98535.73
2881,134785.58
2882,172381.33
2883,172257.93
2884,188745.02
2885,183454.83
2886,198874.06
2887,100848.23
2888,127410.47
2889,67696.09
2890,85725.66
2891,130296.82
2892,54361.27
2893,76540.83
2894,63266.65
2895,290062.09
2896,247695.8
2897,195977.87
2898,144815.18
2899,218351.78
2900,145187.01
2901,193796.24
2902,190450.42
2903,319922.61
2904,338371.82
2905,112829.69
2906,170574.12
2907,110288.07
2908,129844.72
2909,152301.39
2910,84181.83
2911,86785.38
2912,149045.98
2913,86687.58
2914,82214.54
2915,82406.33
2916,86454.73
2917,139387.31
2918,135360.18
2919,233858.85
